¦¸¼Æ,time
Our
100,flows
32,1016
33,855
34,873
35,933
36,925
37,978
38,940
39,918
40,912
41,888
42,888
43,967
44,1012
45,915
46,869
47,986
48,936
49,908
50,816
51,888
52,1086
53,938
54,841
55,1041
56,1027
57,898
58,954
59,942
60,977
61,1007
62,807
63,1001
64,862
65,901
66,917
67,927
68,979
69,1014
70,933
71,873
72,918
73,904
74,1051
75,921
76,911
77,923
78,1029
79,979
80,914
81,922
82,1011
83,997
84,934
85,875
86,1015
87,1022
88,992
89,1020
90,967
91,858
92,924
93,908
94,933
95,988
96,965
97,877
98,946
99,887
100,919
220,flows
1,1146
2,1108
3,1055
4,1273
5,1065
6,1101
7,1094
8,1084
9,1185
10,1041
11,1119
12,1136
13,1181
14,1228
15,1238
16,1296
17,1202
18,1174
19,1135
20,1136
21,1259
22,1079
23,1124
24,1156
25,1111
26,1149
27,1026
28,1093
29,1075
30,1070
31,1115
32,1176
33,1046
34,1186
35,1178
36,1056
37,1125
38,1181
39,1178
40,1162
41,1181
42,1099
43,1171
44,1120
45,1086
46,1163
47,1180
48,1121
49,1090
50,1133
51,1187
52,984
53,1244
54,1083
55,1172
56,1167
57,1380
58,1097
59,1086
60,1104
61,1179
62,1046
63,1196
64,1152
65,1155
66,1047
67,963
68,1193
69,1248
70,1218
71,1006
72,1122
73,1119
74,1138
75,1109
76,1112
77,1170
78,1153
79,1164
80,1031
81,1389
82,1089
83,1055
84,1143
85,1239
86,1114
87,1060
88,1121
89,1101
90,1229
91,1231
92,1179
93,1306
94,1138
95,1015
96,1251
97,1154
98,1110
99,1149
100,1205
260,flows
1,1267
2,1267
3,1392
4,1256
5,1248
6,1300
7,1282
8,1459
9,1330
10,1279
11,1324
12,1302
13,1232
14,1412
15,1303
16,1255
17,1250
18,1251
19,1336
20,1296
21,1407
22,1219
23,1320
24,1286
25,1325
26,1288
27,1317
28,1335
29,1267
30,1195
31,1483
32,1233
33,1460
34,1270
35,1277
36,1310
37,1597
38,1295
39,1328
40,1367
41,1229
42,1407
43,1340
44,1371
45,1426
46,1292
47,1220
48,1332
49,1369
50,1370
51,1306
52,1299
53,1337
54,1423
55,1561
56,1322
57,1261
58,1169
59,1310
60,1291
61,1390
62,1328
63,1342
64,1190
65,1369
66,1391
67,1388
68,1360
69,1282
70,1277
71,1353
72,1294
73,1219
74,1309
75,1217
76,1248
77,1345
78,1147
79,1342
80,1224
81,1307
82,1283
83,1398
84,1404
85,1345
86,1369
87,1338
88,1228
89,1271
90,1382
91,1312
92,1341
93,1341
94,1191
95,1296
96,1350
97,1203
98,1246
99,1289
100,1228
Period_per_size_based
100,flows
1,693
2,616
3,607
4,587
5,609
6,641
7,611
8,729
9,611
10,569
11,601
12,602
13,603
14,637
15,609
16,584
17,611
18,642
19,638
20,607
21,610
22,524
23,746
24,557
25,605
26,608
27,648
28,652
29,556
30,558
31,654
32,540
33,547
34,528
35,627
36,614
37,586
38,606
39,539
40,582
41,579
42,608
43,714
44,600
45,654
46,643
47,648
48,596
49,564
50,582
51,579
52,559
53,734
54,635
55,551
56,750
57,614
58,597
59,631
60,685
61,610
62,544
63,582
64,595
65,629
66,575
67,687
68,576
69,587
70,616
71,632
72,666
73,585
74,578
75,626
76,556
77,575
78,599
79,685
80,775
81,596
82,602
83,642
84,573
85,605
86,640
87,671
88,555
89,634
90,738
91,629
92,573
93,619
94,543
95,588
96,641
97,642
98,558
99,575
100,673
140,flows
1,745
2,744
3,827
4,825
5,823
6,796
7,773
8,847
9,779
10,718
11,782
12,800
13,740
14,832
15,807
16,773
17,758
18,799
19,719
20,806
21,805
22,878
23,716
24,748
25,830
26,808
27,779
28,823
29,852
30,847
31,724
32,780
33,808
34,763
35,788
36,754
37,789
38,753
39,693
40,880
41,828
42,722
43,830
44,899
45,814
46,846
47,750
48,819
49,838
50,806
51,773
52,817
53,779
54,829
55,765
56,753
57,783
58,817
59,923
60,818
61,845
62,823
63,720
64,817
65,858
66,901
67,730
68,952
69,818
70,747
71,772
72,889
73,812
74,772
75,851
76,813
77,710
78,897
79,776
80,799
81,935
82,835
83,768
84,724
85,795
86,768
87,755
88,730
89,911
90,897
91,769
92,926
93,788
94,795
95,737
96,916
97,753
98,806
99,829
100,705
180,flows
1,982
2,937
3,999
4,1058
5,942
6,938
7,962
8,1146
9,1007
10,1091
11,975
12,889
13,959
14,973
15,968
16,935
17,971
18,1049
19,969
20,1009
21,1013
22,962
23,993
24,960
25,911
26,946
27,994
28,1029
29,1042
30,978
31,938
32,1068
33,978
34,896
35,940
36,1057
37,986
38,963
39,950
40,959
41,936
42,916
43,976
44,1058
45,946
46,929
47,999
48,981
49,913
50,867
51,923
52,1070
53,968
54,912
55,1049
56,1068
57,923
58,970
59,970
60,960
61,994
62,838
63,1007
64,909
65,910
66,971
67,946
68,1039
69,1028
70,953
71,902
72,937
73,973
74,1092
75,936
76,980
77,985
78,1009
79,1012
80,966
81,946
82,1033
83,1043
84,938
85,887
86,1005
87,1080
88,1034
89,1030
90,991
91,865
92,990
93,958
94,1013
95,1015
96,1023
97,867
98,947
99,971
100,962
220,flows
1,1176
2,1117
3,1077
4,1300
5,1129
6,1062
7,1119
8,1125
9,1250
10,1104
11,1131
12,1233
13,1181
14,1284
15,1271
16,1299
17,1191
18,1171
19,1166
20,1150
21,1313
22,1045
23,1166
24,1168
25,1093
26,1227
27,1016
28,1111
29,1107
30,1116
31,1150
32,1192
33,1093
34,1223
35,1184
36,1072
37,1110
38,1227
39,1173
40,1194
41,1245
42,1138
43,1187
44,1156
45,1118
46,1190
47,1191
48,1147
49,1131
50,1145
51,1203
52,1047
53,1262
54,1143
55,1241
56,1188
57,1436
58,1137
59,1095
60,1105
61,1257
62,1148
63,1203
64,1197
65,1181
66,1083
67,1016
68,1221
69,1314
70,1241
71,1050
72,1111
73,1117
74,1143
75,1095
76,1124
77,1230
78,1187
79,1190
80,1055
81,1374
82,1134
83,1100
84,1103
85,1291
86,1143
87,1134
88,1139
89,1145
90,1232
91,1270
92,1288
93,1306
94,1144
95,1102
96,1222
97,1172
98,1138
99,1175
100,1199
260,flows
1,1308
2,1358
3,1431
4,1326
5,1267
6,1307
7,1341
8,1505
9,1360
10,1238
11,1299
12,1296
13,1266
14,1481
15,1293
16,1290
17,1257
18,1311
19,1352
20,1301
21,1431
22,1221
23,1371
24,1335
25,1367
26,1280
27,1361
28,1415
29,1266
30,1239
31,1502
32,1263
33,1456
34,1271
35,1292
36,1326
37,1632
38,1314
39,1321
40,1373
41,1284
42,1413
43,1377
44,1418
45,1469
46,1295
47,1235
48,1356
49,1430
50,1385
51,1319
52,1364
53,1349
54,1417
55,1520
56,1381
57,1273
58,1226
59,1386
60,1326
61,1407
62,1339
63,1345
64,1227
65,1432
66,1384
67,1371
68,1367
69,1319
70,1297
71,1334
72,1364
73,1256
74,1397
75,1279
76,1299
77,1375
78,1231
79,1352
80,1249
81,1327
82,1313
83,1408
84,1450
85,1334
86,1430
87,1336
88,1285
89,1321
90,1406
91,1330
92,1357
93,1370
94,1241
95,1329
96,1375
97,1222
98,1282
99,1342
100,1336
JDPS_Flow_Sorting
100,flows
1,760
2,626
3,628
4,559
5,593
6,611
7,578
8,687
9,580
10,662
11,592
12,633
13,601
14,662
15,571
16,599
17,626
18,691
19,651
20,575
21,611
22,524
23,744
24,512
25,610
26,612
27,694
28,594
29,590
30,547
31,669
32,535
33,576
34,590
35,620
36,666
37,510
38,621
39,566
40,584
41,594
42,570
43,686
44,701
45,661
46,612
47,663
48,601
49,591
50,581
51,553
52,611
53,750
54,641
55,630
56,685
57,639
58,617
59,623
60,655
61,587
62,598
63,585
64,582
65,576
66,544
67,702
68,617
69,572
70,656
71,621
72,668
73,576
74,565
75,605
76,516
77,624
78,679
79,655
80,736
81,579
82,633
83,641
84,588
85,596
86,654
87,641
88,522
89,622
90,714
91,623
92,594
93,597
94,613
95,572
96,694
97,661
98,588
99,636
100,653
140,flows
1,780
2,761
3,804
4,845
5,847
6,743
7,758
8,815
9,721
10,723
11,793
12,827
13,722
14,781
15,838
16,782
17,838
18,768
19,705
20,798
21,787
22,848
23,696
24,758
25,843
26,882
27,835
28,819
29,814
30,891
31,726
32,779
33,818
34,784
35,773
36,763
37,812
38,806
39,720
40,823
41,796
42,738
43,827
44,889
45,772
46,881
47,854
48,830
49,858
50,760
51,751
52,798
53,719
54,862
55,865
56,790
57,861
58,869
59,938
60,795
61,830
62,786
63,752
64,789
65,886
66,914
67,766
68,969
69,814
70,705
71,757
72,859
73,736
74,727
75,817
76,812
77,730
78,868
79,800
80,781
81,916
82,864
83,845
84,703
85,803
86,781
87,740
88,745
89,925
90,899
91,835
92,894
93,818
94,814
95,802
96,979
97,749
98,810
99,831
100,740
180,flows
1,956
2,940
3,987
4,995
5,1004
6,941
7,958
8,1154
9,984
10,1072
11,965
12,941
13,975
14,989
15,987
16,958
17,971
18,1066
19,938
20,1009
21,1014
22,957
23,973
24,944
25,948
26,953
27,982
28,1045
29,1041
30,988
31,894
32,1090
33,975
34,935
35,926
36,1082
37,1011
38,973
39,991
40,967
41,908
42,915
43,1019
44,1027
45,936
46,918
47,1008
48,930
49,960
50,917
51,883
52,1108
53,1016
54,877
55,1073
56,1100
57,987
58,975
59,962
60,1011
61,1082
62,831
63,990
64,890
65,901
66,965
67,1033
68,1019
69,1072
70,964
71,904
72,930
73,967
74,1075
75,979
76,1105
77,962
78,1040
79,1015
80,975
81,953
82,1051
83,1046
84,956
85,953
86,1040
87,1081
88,1019
89,1049
90,953
91,882
92,983
93,967
94,994
95,1033
96,1016
97,888
98,986
99,957
100,998
220,flows
1,1206
2,1112
3,1098
4,1286
5,1114
6,1090
7,1171
8,1121
9,1219
10,1182
11,1156
12,1257
13,1194
14,1274
15,1215
16,1339
17,1210
18,1164
19,1246
20,1188
21,1269
22,1071
23,1143
24,1186
25,1094
26,1177
27,1041
28,1157
29,1121
30,1120
31,1214
32,1215
33,1087
34,1228
35,1167
36,1131
37,1115
38,1290
39,1220
40,1195
41,1222
42,1167
43,1174
44,1150
45,1099
46,1210
47,1215
48,1141
49,1309
50,1168
51,1237
52,1061
53,1270
54,1160
55,1244
56,1241
57,1436
58,1147
59,1144
60,1108
61,1253
62,1126
63,1218
64,1134
65,1173
66,1072
67,974
68,1224
69,1276
70,1192
71,1020
72,1131
73,1228
74,1129
75,1264
76,1150
77,1200
78,1156
79,1240
80,1064
81,1366
82,1120
83,1117
84,1135
85,1287
86,1171
87,1069
88,1181
89,1159
90,1240
91,1299
92,1193
93,1307
94,1190
95,1119
96,1270
97,1207
98,1167
99,1150
100,1214
260,flows
1,1324
2,1294
3,1521
4,1347
5,1276
6,1378
7,1330
8,1512
9,1368
10,1309
11,1375
12,1322
13,1285
14,1466
15,1375
16,1269
17,1257
18,1291
19,1339
20,1322
21,1481
22,1340
23,1386
24,1344
25,1397
26,1252
27,1400
28,1376
29,1275
30,1317
31,1503
32,1350
33,1474
34,1270
35,1288
36,1359
37,1628
38,1323
39,1346
40,1394
41,1255
42,1429
43,1381
44,1348
45,1452
46,1291
47,1237
48,1366
49,1622
50,1359
51,1327
52,1465
53,1352
54,1456
55,1572
56,1368
57,1291
58,1249
59,1342
60,1358
61,1459
62,1341
63,1354
64,1216
65,1384
66,1324
67,1342
68,1427
69,1283
70,1316
71,1380
72,1339
73,1291
74,1392
75,1251
76,1293
77,1379
78,1345
79,1420
80,1341
81,1346
82,1331
83,1425
84,1455
85,1347
86,1410
87,1357
88,1266
89,1332
90,1364
91,1399
92,1400
93,1372
94,1222
95,1345
96,1393
97,1198
98,1329
99,1313
100,1400
Deadline_based
100,flows
1,755
2,635
3,633
4,578
5,612
6,639
7,603
8,699
9,624
10,573
11,605
12,618
13,663
14,642
15,617
16,636
17,639
18,589
19,656
20,607
21,609
22,520
23,773
24,549
25,630
26,594
27,714
28,718
29,574
30,577
31,716
32,560
33,644
34,573
35,614
36,628
37,560
38,576
39,593
40,635
41,581
42,562
43,652
44,653
45,659
46,613
47,632
48,605
49,633
50,550
51,582
52,638
53,728
54,656
55,602
56,698
57,642
58,598
59,679
60,674
61,579
62,613
63,597
64,588
65,555
66,583
67,724
68,613
69,635
70,683
71,608
72,676
73,581
74,623
75,595
76,566
77,632
78,680
79,635
80,721
81,595
82,723
83,628
84,598
85,605
86,658
87,642
88,553
89,661
90,714
91,641
92,551
93,615
94,683
95,592
96,673
97,599
98,575
99,639
100,669
140,flows
1,771
2,772
3,811
4,894
5,831
6,790
7,769
8,833
9,747
10,751
11,776
12,808
13,772
14,866
15,812
16,797
17,908
18,764
19,711
20,793
21,747
22,886
23,713
24,759
25,853
26,925
27,881
28,821
29,848
30,897
31,757
32,776
33,861
34,807
35,758
36,762
37,845
38,820
39,803
40,826
41,803
42,765
43,799
44,872
45,842
46,857
47,827
48,839
49,895
50,802
51,822
52,820
53,746
54,837
55,854
56,772
57,906
58,875
59,932
60,805
61,827
62,768
63,749
64,827
65,811
66,954
67,739
68,998
69,842
70,741
71,770
72,857
73,755
74,806
75,847
76,800
77,713
78,886
79,774
80,790
81,937
82,882
83,810
84,749
85,845
86,820
87,732
88,745
89,987
90,895
91,833
92,919
93,787
94,801
95,779
96,976
97,750
98,779
99,845
100,805
180,flows
1,988
2,943
3,1029
4,1073
5,1051
6,990
7,973
8,1158
9,1030
10,1085
11,1005
12,973
13,997
14,1006
15,1047
16,957
17,1012
18,1060
19,975
20,1049
21,1067
22,994
23,1029
24,955
25,951
26,983
27,1043
28,1039
29,1080
30,1021
31,966
32,1101
33,1052
34,915
35,983
36,1073
37,1022
38,988
39,968
40,942
41,923
42,921
43,1042
44,1033
45,947
46,996
47,1046
48,950
49,1007
50,881
51,952
52,1090
53,1023
54,920
55,1095
56,1102
57,942
58,956
59,1052
60,993
61,1073
62,856
63,1032
64,926
65,947
66,964
67,1001
68,1077
69,1090
70,967
71,913
72,982
73,986
74,1062
75,970
76,1039
77,1010
78,1053
79,991
80,1004
81,940
82,1023
83,1044
84,981
85,986
86,1021
87,1168
88,1063
89,1030
90,1022
91,911
92,1055
93,1047
94,1077
95,1076
96,1019
97,970
98,1008
99,1018
100,930
220,flows
1,1226
2,1155
3,1120
4,1292
5,1116
6,1079
7,1215
8,1226
9,1277
10,1105
11,1139
12,1254
13,1204
14,1265
15,1245
16,1333
17,1260
18,1172
19,1188
20,1215
21,1290
22,1144
23,1192
24,1218
25,1085
26,1196
27,1069
28,1152
29,1146
30,1120
31,1230
32,1220
33,1141
34,1247
35,1220
36,1171
37,1170
38,1263
39,1267
40,1187
41,1241
42,1338
43,1239
44,1180
45,1146
46,1210
47,1284
48,1153
49,1210
50,1193
51,1223
52,1037
53,1289
54,1141
55,1234
56,1306
57,1503
58,1198
59,1204
60,1185
61,1263
62,1100
63,1213
64,1161
65,1206
66,1123
67,1017
68,1244
69,1301
70,1249
71,1040
72,1125
73,1198
74,1159
75,1270
76,1161
77,1171
78,1256
79,1337
80,1101
81,1405
82,1154
83,1174
84,1128
85,1263
86,1174
87,1127
88,1165
89,1184
90,1255
91,1282
92,1215
93,1355
94,1199
95,1104
96,1286
97,1233
98,1210
99,1190
100,1253
260,flows
1,1367
2,1334
3,1463
4,1328
5,1279
6,1420
7,1352
8,1525
9,1397
10,1366
11,1350
12,1332
13,1260
14,1493
15,1339
16,1284
17,1322
18,1302
19,1469
20,1386
21,1492
22,1304
23,1340
24,1352
25,1368
26,1288
27,1419
28,1356
29,1296
30,1336
31,1511
32,1348
33,1531
34,1304
35,1390
36,1386
37,1623
38,1305
39,1363
40,1385
41,1291
42,1492
43,1356
44,1394
45,1456
46,1338
47,1265
48,1358
49,1625
50,1376
51,1369
52,1451
53,1368
54,1439
55,1578
56,1358
57,1301
58,1278
59,1360
60,1387
61,1440
62,1347
63,1360
64,1238
65,1458
66,1369
67,1389
68,1482
69,1325
70,1300
71,1363
72,1370
73,1274
74,1418
75,1285
76,1352
77,1399
78,1312
79,1413
80,1375
81,1384
82,1371
83,1464
84,1459
85,1397
86,1446
87,1395
88,1318
89,1364
90,1370
91,1440
92,1385
93,1414
94,1263
95,1359
96,1404
97,1286
98,1368
99,1309
100,1424
